date,timeframe,monthly_mb_total_stocks,monthly_mb_advancing_stocks,monthly_mb_declining_stocks,monthly_mb_unchanged_stocks,monthly_mb_net_advances,monthly_mb_ad_ratio,monthly_mb_ad_line,monthly_mb_advance_pct,monthly_mb_decline_pct,monthly_mb_avg_pct_change,monthly_mb_pct_change_volatility,monthly_mb_long_new_highs,monthly_mb_long_new_lows,monthly_mb_total_stocks_hl_long,monthly_mb_net_long_new_highs,monthly_mb_hl_ratio_long,monthly_mb_long_new_highs_pct,monthly_mb_long_new_lows_pct,monthly_mb_net_hl_line_long,monthly_mb_medium_new_highs,monthly_mb_medium_new_lows,monthly_mb_total_stocks_hl_medium,monthly_mb_net_medium_new_highs,monthly_mb_hl_ratio_medium,monthly_mb_medium_new_highs_pct,monthly_mb_medium_new_lows_pct,monthly_mb_net_hl_line_medium,monthly_mb_short_new_highs,monthly_mb_short_new_lows,monthly_mb_total_stocks_hl_short,monthly_mb_net_short_new_highs,monthly_mb_hl_ratio_short,monthly_mb_short_new_highs_pct,monthly_mb_short_new_lows_pct,monthly_mb_net_hl_line_short,monthly_mb_stocks_above_ma_3,monthly_mb_total_stocks_ma_3,monthly_mb_pct_above_ma_3,monthly_mb_stocks_above_ma_6,monthly_mb_total_stocks_ma_6,monthly_mb_pct_above_ma_6,monthly_mb_stocks_above_ma_12,monthly_mb_total_stocks_ma_12,monthly_mb_pct_above_ma_12,monthly_mb_long_new_highs_gt_100,monthly_mb_long_success_condition,monthly_mb_medium_new_highs_gt_100,monthly_mb_medium_success_condition,monthly_mb_short_new_highs_gt_100,monthly_mb_short_success_condition,monthly_mb_ad_ratio_gt_2_0,monthly_mb_ad_ratio_lt_0_5,monthly_mb_strong_advance_breadth,monthly_mb_weak_advance_breadth,monthly_mb_timeframe,monthly_mb_universe,monthly_mb_hl_periods,monthly_mb_ma_periods,monthly_mb_bullish_momentum_5d,monthly_mb_bearish_momentum_5d,monthly_mb_net_momentum_5d,monthly_mb_bullish_momentum_10d,monthly_mb_bearish_momentum_10d,monthly_mb_net_momentum_10d,monthly_mb_bullish_momentum_20d,monthly_mb_bearish_momentum_20d,monthly_mb_net_momentum_20d,monthly_mb_overall_breadth_score,monthly_mb_breadth_rating,monthly_mb_signal_strength,monthly_mb_threshold_classification,monthly_mb_market_participation
2024-10-15,monthly,502,246,255,1,-9,0.96,7232,49.00,50.80,-0.39,2.00,234,28,502,206,8.36,46.61,5.58,7777,391,112,502,279,3.49,77.89,22.31,9051,502,502,502,0,1.00,100.00,100.00,0,292,502,58.17,363,502,72.31,364,502,72.51,1,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.60,0.00,2.60,2.40,0.20,2.20,2.30,0.15,2.15,9.80,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),49.00
2024-10-16,monthly,502,358,143,1,215,2.50,7447,71.31,28.49,0.64,1.51,114,26,502,88,4.38,22.71,5.18,7865,176,113,502,63,1.56,35.06,22.51,9114,502,502,502,0,1.00,100.00,100.00,0,318,502,63.35,363,502,72.31,392,502,78.09,1,1,1,1,1,1,1,0,1,0,monthly,SP500,12;3;1,3;6;12,2.60,0.00,2.60,2.50,0.20,2.30,2.35,0.15,2.20,14.26,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),71.31
2024-10-17,monthly,502,237,263,2,-26,0.90,7421,47.21,52.39,-0.18,1.72,141,39,502,102,3.62,28.09,7.77,7967,179,155,502,24,1.15,35.66,30.88,9138,502,502,502,0,1.00,100.00,100.00,0,287,502,57.17,321,502,63.94,358,502,71.31,1,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.60,0.00,2.60,2.50,0.10,2.40,2.30,0.15,2.15,9.44,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),47.21
2024-10-18,monthly,502,321,180,1,141,1.78,7562,63.94,35.86,0.33,1.37,131,32,502,99,4.09,26.10,6.37,8066,195,143,502,52,1.36,38.84,28.49,9190,502,502,502,0,1.00,100.00,100.00,0,305,502,60.76,335,502,66.73,383,502,76.29,1,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.40,0.00,2.40,2.40,0.10,2.30,2.30,0.15,2.15,12.79,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),63.94
2024-10-21,monthly,502,80,419,3,-339,0.19,7223,15.94,83.47,-0.84,1.13,82,54,502,28,1.52,16.33,10.76,8094,125,254,502,-129,0.49,24.90,50.60,9061,502,502,502,0,1.00,100.00,100.00,0,122,502,24.30,191,502,38.05,305,502,60.76,0,1,1,1,1,1,0,1,0,1,monthly,SP500,12;3;1,3;6;12,2.20,0.20,2.00,2.40,0.10,2.30,2.25,0.20,2.05,3.19,Very Poor,Weak Signal (Bearish),Neutral,15.94
2024-10-22,monthly,502,184,316,2,-132,0.58,7091,36.65,62.95,-0.42,1.85,30,100,502,-70,0.30,5.98,19.92,8024,64,353,502,-289,0.18,12.75,70.32,8772,502,502,502,0,1.00,100.00,100.00,0,113,502,22.51,151,502,30.08,255,502,50.80,0,1,0,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.20,0.20,2.00,2.40,0.10,2.30,2.25,0.20,2.05,7.33,Very Poor,Neutral,Neutral,36.65
2024-10-23,monthly,502,181,315,6,-134,0.57,6957,36.06,62.75,-0.35,1.60,53,115,502,-62,0.46,10.56,22.91,7962,91,272,502,-181,0.33,18.13,54.18,8591,502,502,502,0,1.00,100.00,100.00,0,156,502,31.08,120,502,23.90,214,502,42.63,0,1,0,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.00,0.20,1.80,2.30,0.10,2.20,2.25,0.15,2.10,7.21,Very Poor,Neutral,Neutral,36.06
2024-10-24,monthly,502,254,246,2,8,1.03,6965,50.60,49.00,0.05,2.42,69,92,502,-23,0.75,13.75,18.33,7939,185,162,502,23,1.14,36.85,32.27,8614,502,502,502,0,1.00,100.00,100.00,0,231,502,46.02,156,502,31.08,192,502,38.25,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.00,0.20,1.80,2.30,0.10,2.20,2.25,0.15,2.10,10.12,Very Poor,Neutral,Neutral,50.60
2024-10-25,monthly,502,152,346,4,-194,0.44,6771,30.28,68.92,-0.46,1.84,58,86,502,-28,0.67,11.55,17.13,7911,193,203,502,-10,0.95,38.45,40.44,8604,502,502,502,0,1.00,100.00,100.00,0,158,502,31.47,120,502,23.90,151,502,30.08,0,1,1,1,1,1,0,1,0,0,monthly,SP500,12;3;1,3;6;12,2.00,0.20,1.80,2.20,0.10,2.10,2.25,0.15,2.10,6.06,Very Poor,Weak Signal (Bearish),Neutral,30.28
2024-10-28,monthly,502,354,148,0,206,2.39,6977,70.52,29.48,0.53,1.26,31,61,502,-30,0.51,6.18,12.15,7881,146,114,502,32,1.28,29.08,22.71,8636,502,502,502,0,1.00,100.00,100.00,0,287,502,57.17,248,502,49.40,207,502,41.24,0,1,1,1,1,1,1,0,1,0,monthly,SP500,12;3;1,3;6;12,2.20,0.00,2.20,2.20,0.10,2.10,2.30,0.15,2.15,14.10,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),70.52
2024-10-29,monthly,502,165,336,1,-171,0.49,6806,32.87,66.93,-0.29,1.91,45,133,502,-88,0.34,8.96,26.49,7793,135,247,502,-112,0.55,26.89,49.20,8524,502,502,502,0,1.00,100.00,100.00,0,235,502,46.81,210,502,41.83,186,502,37.05,0,1,1,1,1,1,0,1,0,0,monthly,SP500,12;3;1,3;6;12,2.20,0.00,2.20,2.20,0.10,2.10,2.30,0.15,2.15,6.57,Very Poor,Weak Signal (Bearish),Neutral,32.87
2024-10-30,monthly,502,245,254,3,-9,0.96,6797,48.80,50.60,-0.10,2.63,64,131,502,-67,0.49,12.75,26.10,7726,175,224,502,-49,0.78,34.86,44.62,8475,502,502,502,0,1.00,100.00,100.00,0,202,502,40.24,206,502,41.04,179,502,35.66,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.20,0.00,2.20,2.10,0.10,2.00,2.30,0.15,2.15,9.76,Very Poor,Neutral,Neutral,48.80
2024-10-31,monthly,502,134,367,1,-233,0.37,6564,26.69,73.11,-1.10,3.16,45,164,502,-119,0.27,8.96,32.67,7607,106,280,502,-174,0.38,21.12,55.78,8301,502,502,502,0,1.00,100.00,100.00,0,124,502,24.70,118,502,23.51,118,502,23.51,0,1,1,1,1,1,0,1,0,1,monthly,SP500,12;3;1,3;6;12,2.20,0.20,2.00,2.10,0.20,1.90,2.30,0.15,2.15,5.34,Very Poor,Weak Signal (Bearish),Neutral,26.69
2024-11-01,monthly,502,246,255,1,-9,0.96,6555,49.00,50.80,0.05,2.09,26,143,502,-117,0.18,5.18,28.49,7490,102,229,502,-127,0.45,20.32,45.62,8174,502,502,502,0,1.00,100.00,100.00,0,173,502,34.46,147,502,29.28,141,502,28.09,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.20,0.20,2.00,2.10,0.20,1.90,2.25,0.15,2.10,9.80,Very Poor,Neutral,Neutral,49.00
2024-11-04,monthly,502,279,221,2,58,1.26,6613,55.58,44.02,0.17,1.46,39,106,502,-67,0.37,7.77,21.12,7423,148,185,502,-37,0.80,29.48,36.85,8137,502,502,502,0,1.00,100.00,100.00,0,278,502,55.38,188,502,37.45,156,502,31.08,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.00,0.20,1.80,2.10,0.10,2.00,2.25,0.10,2.15,11.12,Very Poor,Neutral,Neutral,55.58
2024-11-05,monthly,502,443,59,0,384,7.51,6997,88.25,11.75,1.24,1.82,54,71,502,-17,0.76,10.76,14.14,7406,245,116,502,129,2.11,48.80,23.11,8266,502,502,502,0,1.00,100.00,100.00,0,431,502,85.86,350,502,69.72,276,502,54.98,0,1,1,1,1,1,1,0,1,0,monthly,SP500,12;3;1,3;6;12,2.20,0.20,2.00,2.20,0.10,2.10,2.30,0.10,2.20,17.65,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),88.25
2024-11-06,monthly,502,343,158,1,185,2.17,7182,68.33,31.47,2.29,4.61,247,77,502,170,3.21,49.20,15.34,7576,415,118,502,297,3.52,82.67,23.51,8563,502,502,502,0,1.00,100.00,100.00,0,376,502,74.90,378,502,75.30,332,502,66.14,1,1,1,1,1,1,1,0,0,0,monthly,SP500,12;3;1,3;6;12,2.20,0.20,2.00,2.20,0.10,2.10,2.25,0.10,2.15,13.67,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),68.33
2024-11-07,monthly,502,269,233,0,36,1.15,7218,53.59,46.41,0.17,2.50,99,32,502,67,3.09,19.72,6.37,7643,165,38,502,127,4.34,32.87,7.57,8690,502,502,502,0,1.00,100.00,100.00,0,376,502,74.90,397,502,79.08,356,502,70.92,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.20,0.00,2.20,2.20,0.10,2.10,2.25,0.10,2.15,10.72,Very Poor,Neutral,Neutral,53.59
2024-11-08,monthly,502,323,178,1,145,1.81,7363,64.34,35.46,0.51,2.43,143,27,502,116,5.30,28.49,5.38,7759,215,98,502,117,2.19,42.83,19.52,8807,502,502,502,0,1.00,100.00,100.00,0,317,502,63.15,387,502,77.09,371,502,73.90,1,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.20,0.00,2.20,2.20,0.10,2.10,2.20,0.10,2.10,12.87,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),64.34
2024-11-11,monthly,502,307,195,0,112,1.57,7475,61.16,38.84,0.53,2.32,191,23,502,168,8.30,38.05,4.58,7927,297,93,502,204,3.19,59.16,18.53,9011,502,502,502,0,1.00,100.00,100.00,0,336,502,66.93,380,502,75.70,364,502,72.51,1,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.20,0.00,2.20,2.10,0.10,2.00,2.15,0.10,2.05,12.23,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),61.16
2024-11-12,monthly,502,148,353,1,-205,0.42,7270,29.48,70.32,-0.72,1.55,87,55,502,32,1.58,17.33,10.96,7959,128,185,502,-57,0.69,25.50,36.85,8954,502,502,502,0,1.00,100.00,100.00,0,194,502,38.65,290,502,57.77,338,502,67.33,0,1,1,1,1,1,0,1,0,1,monthly,SP500,12;3;1,3;6;12,2.00,0.20,1.80,2.10,0.20,1.90,2.15,0.15,2.00,5.90,Very Poor,Weak Signal (Bearish),Neutral,29.48
2024-11-13,monthly,502,263,235,4,28,1.12,7298,52.39,46.81,0.03,1.48,106,54,502,52,1.96,21.12,10.76,8011,149,205,502,-56,0.73,29.68,40.84,8898,502,502,502,0,1.00,100.00,100.00,0,211,502,42.03,273,502,54.38,347,502,69.12,1,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.00,0.20,1.80,2.10,0.20,1.90,2.10,0.15,1.95,10.48,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),52.39
2024-11-14,monthly,502,141,361,0,-220,0.39,7078,28.09,71.91,-0.73,1.86,51,61,502,-10,0.84,10.16,12.15,8001,117,275,502,-158,0.43,23.31,54.78,8740,502,502,502,0,1.00,100.00,100.00,0,160,502,31.87,183,502,36.45,306,502,60.96,0,1,1,1,1,1,0,1,0,1,monthly,SP500,12;3;1,3;6;12,2.00,0.40,1.60,2.10,0.20,1.90,2.10,0.20,1.90,5.62,Very Poor,Weak Signal (Bearish),Neutral,28.09
2024-11-15,monthly,502,178,322,2,-144,0.55,6934,35.46,64.14,-0.77,2.15,37,99,502,-62,0.37,7.37,19.72,7939,92,332,502,-240,0.28,18.33,66.14,8500,502,502,502,0,1.00,100.00,100.00,0,154,502,30.68,153,502,30.48,260,502,51.79,0,1,0,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.00,0.40,1.60,2.10,0.20,1.90,2.10,0.20,1.90,7.09,Very Poor,Neutral,Neutral,35.46
2024-11-18,monthly,502,326,175,1,151,1.86,7085,64.94,34.86,0.53,1.62,69,66,502,3,1.05,13.75,13.15,7942,159,201,502,-42,0.79,31.67,40.04,8458,502,502,502,0,1.00,100.00,100.00,0,257,502,51.20,204,502,40.64,277,502,55.18,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.00,0.40,1.60,2.10,0.20,1.90,2.10,0.15,1.95,12.99,Very Poor,Neutral,Neutral,64.94
2024-11-19,monthly,502,199,303,0,-104,0.66,6981,39.64,60.36,-0.18,2.02,41,74,502,-33,0.55,8.17,14.74,7909,126,257,502,-131,0.49,25.10,51.20,8327,502,502,502,0,1.00,100.00,100.00,0,232,502,46.22,200,502,39.84,251,502,50.00,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.00,0.20,1.80,2.00,0.20,1.80,2.10,0.15,1.95,7.93,Very Poor,Neutral,Neutral,39.64
2024-11-20,monthly,502,308,193,1,115,1.60,7096,61.35,38.45,0.35,2.09,52,51,502,1,1.02,10.36,10.16,7910,184,161,502,23,1.14,36.65,32.07,8350,502,502,502,0,1.00,100.00,100.00,0,278,502,55.38,225,502,44.82,238,502,47.41,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.00,0.20,1.80,2.00,0.20,1.80,2.10,0.15,1.95,12.27,Very Poor,Neutral,Neutral,61.35
2024-11-21,monthly,502,437,65,0,372,6.72,7468,87.05,12.95,1.30,1.56,122,19,502,103,6.42,24.30,3.78,8013,409,44,502,365,9.30,81.47,8.76,8715,502,502,502,0,1.00,100.00,100.00,0,432,502,86.06,408,502,81.27,312,502,62.15,1,1,1,1,1,1,1,0,1,0,monthly,SP500,12;3;1,3;6;12,2.20,0.00,2.20,2.10,0.20,1.90,2.15,0.15,2.00,17.41,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),87.05
2024-11-22,monthly,502,377,122,3,255,3.09,7723,75.10,24.30,0.83,1.59,166,5,502,161,33.20,33.07,1.00,8174,414,24,502,390,17.25,82.47,4.78,9105,502,502,502,0,1.00,100.00,100.00,0,435,502,86.65,449,502,89.44,387,502,77.09,1,1,1,1,1,1,1,0,1,0,monthly,SP500,12;3;1,3;6;12,2.40,0.00,2.40,2.20,0.20,2.00,2.20,0.15,2.05,15.02,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),75.10
2024-11-25,monthly,502,381,120,1,261,3.17,7984,75.90,23.90,0.97,1.98,236,8,502,228,29.50,47.01,1.59,8402,395,53,502,342,7.45,78.69,10.56,9447,502,502,502,0,1.00,100.00,100.00,0,403,502,80.28,439,502,87.45,420,502,83.67,1,1,1,1,1,1,1,0,1,0,monthly,SP500,12;3;1,3;6;12,2.60,0.00,2.60,2.30,0.20,2.10,2.20,0.15,2.05,15.18,Very Poor,Moderate Bullish,Advance/Decline Thrust (Bullish); New Highs Expansion (Bullish),75.90
2024-11-26,monthly,502,276,225,1,51,1.23,8035,54.98,44.82,-0.05,1.69,121,14,502,107,8.64,24.10,2.79,8509,184,101,502,83,1.82,36.65,20.12,9530,502,502,502,0,1.00,100.00,100.00,0,323,502,64.34,425,502,84.66,421,502,83.86,1,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.60,0.00,2.60,2.30,0.10,2.20,2.20,0.15,2.05,11.00,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),54.98
2024-11-27,monthly,502,263,236,3,27,1.11,8062,52.39,47.01,-0.06,1.45,174,13,502,161,13.38,34.66,2.59,8670,237,103,502,134,2.30,47.21,20.52,9664,502,502,502,0,1.00,100.00,100.00,0,250,502,49.80,398,502,79.28,423,502,84.26,1,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.60,0.00,2.60,2.30,0.10,2.20,2.20,0.15,2.05,10.48,Very Poor,Weak Signal (Bullish),New Highs Expansion (Bullish),52.39
2024-11-29,monthly,502,301,199,2,102,1.51,8164,59.96,39.64,0.27,0.95,79,3,502,76,26.33,15.74,0.60,8746,171,72,502,99,2.38,34.06,14.34,9763,502,502,502,0,1.00,100.00,100.00,0,306,502,60.96,396,502,78.88,441,502,87.85,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.40,0.00,2.40,2.30,0.00,2.30,2.20,0.10,2.10,11.99,Very Poor,Neutral,Neutral,59.96
2024-12-02,monthly,502,186,314,2,-128,0.59,8036,37.05,62.55,-0.18,2.01,68,11,502,57,6.18,13.55,2.19,8803,150,288,502,-138,0.52,29.88,57.37,9625,502,502,502,0,1.00,100.00,100.00,0,206,502,41.04,236,502,47.01,399,502,79.48,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.20,0.00,2.20,2.30,0.00,2.30,2.20,0.10,2.10,7.41,Very Poor,Neutral,Neutral,37.05
2024-12-03,monthly,502,158,342,2,-184,0.46,7852,31.47,68.13,-0.40,1.30,61,17,502,44,3.59,12.15,3.39,8847,113,283,502,-170,0.40,22.51,56.37,9455,502,502,502,0,1.00,100.00,100.00,0,133,502,26.49,160,502,31.87,324,502,64.54,0,1,1,1,1,1,0,1,0,0,monthly,SP500,12;3;1,3;6;12,2.00,0.00,2.00,2.30,0.00,2.30,2.20,0.10,2.10,6.29,Very Poor,Weak Signal (Bearish),Neutral,31.47
2024-12-04,monthly,502,238,263,1,-25,0.90,7827,47.41,52.39,-0.01,1.83,82,62,502,20,1.32,16.33,12.35,8867,135,288,502,-153,0.47,26.89,57.37,9302,502,502,502,0,1.00,100.00,100.00,0,201,502,40.04,182,502,36.25,272,502,54.18,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.00,0.00,2.00,2.30,0.00,2.30,2.15,0.10,2.05,9.48,Very Poor,Neutral,Neutral,47.41
2024-12-05,monthly,502,186,315,1,-129,0.59,7698,37.05,62.75,-0.51,1.61,70,55,502,15,1.27,13.94,10.96,8882,136,209,502,-73,0.65,27.09,41.63,9229,502,502,502,0,1.00,100.00,100.00,0,191,502,38.05,148,502,29.48,230,502,45.82,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.00,0.00,2.00,2.30,0.00,2.30,2.15,0.10,2.05,7.41,Very Poor,Neutral,Neutral,37.05
2024-12-06,monthly,502,210,289,3,-79,0.73,7619,41.83,57.57,-0.05,1.68,75,87,502,-12,0.86,14.94,17.33,8870,153,206,502,-53,0.74,30.48,41.04,9176,502,502,502,0,1.00,100.00,100.00,0,180,502,35.86,158,502,31.47,207,502,41.24,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.00,0.00,2.00,2.20,0.00,2.20,2.15,0.10,2.05,8.37,Very Poor,Neutral,Neutral,41.83
2024-12-09,monthly,502,223,278,1,-55,0.80,7564,44.42,55.38,-0.37,2.17,76,137,502,-61,0.55,15.14,27.29,8809,177,255,502,-78,0.69,35.26,50.80,9098,502,502,502,0,1.00,100.00,100.00,0,212,502,42.23,156,502,31.08,163,502,32.47,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.00,0.00,2.00,2.10,0.00,2.10,2.15,0.10,2.05,8.88,Very Poor,Neutral,Neutral,44.42
2024-12-10,monthly,502,151,350,1,-199,0.43,7365,30.08,69.72,-0.66,1.54,33,210,502,-177,0.16,6.57,41.83,8632,72,330,502,-258,0.22,14.34,65.74,8840,502,502,502,0,1.00,100.00,100.00,0,133,502,26.49,124,502,24.70,127,502,25.30,0,1,0,1,1,1,0,1,0,0,monthly,SP500,12;3;1,3;6;12,2.00,0.00,2.00,2.00,0.00,2.00,2.15,0.10,2.05,6.02,Very Poor,Weak Signal (Bearish),Neutral,30.08
2024-12-11,monthly,502,242,257,3,-15,0.94,7350,48.21,51.20,0.07,1.67,40,128,502,-88,0.31,7.97,25.50,8544,105,170,502,-65,0.62,20.92,33.86,8775,502,502,502,0,1.00,100.00,100.00,0,204,502,40.64,162,502,32.27,146,502,29.08,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.00,0.00,2.00,2.00,0.00,2.00,2.15,0.05,2.10,9.64,Very Poor,Neutral,Neutral,48.21
2024-12-12,monthly,502,178,321,3,-143,0.55,7207,35.46,63.94,-0.34,1.58,28,141,502,-113,0.20,5.58,28.09,8431,126,185,502,-59,0.68,25.10,36.85,8716,502,502,502,0,1.00,100.00,100.00,0,191,502,38.05,155,502,30.88,131,502,26.10,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.00,0.00,2.00,2.00,0.00,2.00,2.15,0.05,2.10,7.09,Very Poor,Neutral,Neutral,35.46
2024-12-13,monthly,502,160,337,5,-177,0.47,7030,31.87,67.13,-0.38,1.63,17,177,502,-160,0.10,3.39,35.26,8271,59,297,502,-238,0.20,11.75,59.16,8478,502,502,502,0,1.00,100.00,100.00,0,139,502,27.69,106,502,21.12,105,502,20.92,0,1,0,1,1,1,0,1,0,0,monthly,SP500,12;3;1,3;6;12,2.00,0.00,2.00,2.00,0.00,2.00,2.15,0.00,2.15,6.37,Very Poor,Weak Signal (Bearish),Neutral,31.87
2024-12-16,monthly,502,187,315,0,-128,0.59,6902,37.25,62.75,-0.37,1.61,28,199,502,-171,0.14,5.58,39.64,8100,128,295,502,-167,0.43,25.50,58.76,8311,502,502,502,0,1.00,100.00,100.00,0,152,502,30.28,132,502,26.29,108,502,21.51,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.00,0.00,2.00,2.00,0.00,2.00,2.15,0.00,2.15,7.45,Very Poor,Neutral,Neutral,37.25
2024-12-17,monthly,502,120,379,3,-259,0.32,6643,23.90,75.50,-0.69,1.25,21,279,502,-258,0.08,4.18,55.58,7842,66,373,502,-307,0.18,13.15,74.30,8004,502,502,502,0,1.00,100.00,100.00,0,101,502,20.12,91,502,18.13,80,502,15.94,0,1,0,1,1,1,0,1,0,1,monthly,SP500,12;3;1,3;6;12,2.00,0.20,1.80,2.00,0.10,1.90,2.15,0.05,2.10,4.78,Very Poor,Weak Signal (Bearish),Neutral,23.90
2024-12-18,monthly,502,18,484,0,-466,0.04,6177,3.59,96.41,-2.93,1.75,18,386,502,-368,0.05,3.59,76.89,7474,57,455,502,-398,0.13,11.35,90.64,7606,502,502,502,0,1.00,100.00,100.00,0,17,502,3.39,14,502,2.79,21,502,4.18,0,1,0,1,1,1,0,1,0,1,monthly,SP500,12;3;1,3;6;12,2.00,0.40,1.60,2.00,0.20,1.80,2.15,0.10,2.05,0.72,Very Poor,Weak Signal (Bearish),Neutral,3.59
2024-12-19,monthly,502,197,302,3,-105,0.65,6072,39.24,60.16,-0.42,2.03,5,345,502,-340,0.01,1.00,68.73,7134,20,372,502,-352,0.05,3.98,74.10,7254,502,502,502,0,1.00,100.00,100.00,0,53,502,10.56,32,502,6.37,30,502,5.98,0,1,0,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.00,0.40,1.60,2.00,0.20,1.80,2.15,0.10,2.05,7.85,Very Poor,Neutral,Neutral,39.24
2024-12-20,monthly,502,447,54,1,393,8.28,6465,89.04,10.76,1.37,1.27,11,233,502,-222,0.05,2.19,46.41,6912,68,258,502,-190,0.26,13.55,51.39,7064,502,502,502,0,1.00,100.00,100.00,0,411,502,81.87,129,502,25.70,54,502,10.76,0,1,0,1,1,1,1,0,1,0,monthly,SP500,12;3;1,3;6;12,2.20,0.40,1.80,2.10,0.20,1.90,2.15,0.10,2.05,17.81,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),89.04
2024-12-23,monthly,502,272,228,2,44,1.19,6509,54.18,45.42,0.17,1.09,6,66,502,-60,0.09,1.20,13.15,6852,119,73,502,46,1.63,23.71,14.54,7110,502,502,502,0,1.00,100.00,100.00,0,401,502,79.88,203,502,40.44,78,502,15.54,0,1,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.20,0.40,1.80,2.10,0.20,1.90,2.10,0.10,2.00,10.84,Very Poor,Neutral,Neutral,54.18
2024-12-24,monthly,502,461,40,1,421,11.53,6930,91.83,7.97,0.81,0.71,16,14,502,2,1.14,3.19,2.79,6854,282,22,502,260,12.82,56.18,4.38,7370,502,502,502,0,1.00,100.00,100.00,0,445,502,88.65,389,502,77.49,160,502,31.87,0,1,1,1,1,1,1,0,1,0,monthly,SP500,12;3;1,3;6;12,2.40,0.20,2.20,2.20,0.20,2.00,2.10,0.10,2.00,18.37,Very Poor,Weak Signal (Bullish),Advance/Decline Thrust (Bullish),91.83
2024-12-26,monthly,502,276,223,3,53,1.24,6983,54.98,44.42,0.08,0.64,25,4,502,21,6.25,4.98,0.80,6875,362,18,502,344,20.11,72.11,3.59,7714,502,502,502,0,1.00,100.00,100.00,0,410,502,81.67,446,502,88.84,183,502,36.45,0,0,1,1,1,1,0,0,0,0,monthly,SP500,12;3;1,3;6;12,2.20,0.00,2.20,2.10,0.20,1.90,2.05,0.10,1.95,11.00,Very Poor,Neutral,Neutral,54.98
2024-12-27,monthly,502,51,450,1,-399,0.11,6584,10.16,89.64,-0.73,0.69,19,28,502,-9,0.68,3.78,5.58,6866,195,234,502,-39,0.83,38.84,46.61,7675,502,502,502,0,1.00,100.00,100.00,0,66,502,13.15,293,502,58.37,142,502,28.29,0,0,1,1,1,1,0,1,0,1,monthly,SP500,12;3;1,3;6;12,2.00,0.20,1.80,2.00,0.30,1.70,2.00,0.15,1.85,2.03,Very Poor,Weak Signal (Bearish),Neutral,10.16
